text,label
@igsmalls poland is ranked high for best looking people in the world.,5
Its packing time in office....have to reach back home before Sonal! you know ;P,5
"@TheBodyShopUK BRING ME JOY, TELL US WHAT BRINGS U TO WIN SOME TBS GOODIESS&lt;3",1
Listening to Christmas music is making my day oh so merry and bright #happyholidays,1
How dare you question my statement !,3
Another day of school coming up while being ill.........,1
Ight I'm home time to make my entrance,5
Small children+water that is too deep for them=probably no good,5
Ghetto Christmas music on the bus,1
"Oh , that's so nice of you ! Thank you very much .",1
Lol G'Night &amp; GOD BLESS my friends!!!  #LORD,1
kinda frightened,4
When I came back from my holidays.,0
False Evidence Appearing Real,4
And the bears lose... So awkwardly too. Like an ending to the Sopranos or something.,0
"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
fuming you,3
"Oh , my God ! What do I do now ? Bone head .",0
"head hurts. kind lonely, too much work to do. so tired.",0
When someone took my things without having asked for my permission.,3
@davetoyn hahaha yeah another lunch time spent queuing up at the sorting office for me!,1
When someone in my family died.,0
guess what,5
wait mind blown,5
Nightmare before Christmas with @mel_hayes07 :) so happy,5
comfort eating when you realise theres never going to be another Harry Potter film...,0
Will be in my studio by the end of the year. #bliss #photography,1
Tryinh to eat lettuce but I& my tongue :(,0
really omg,5
Some time next year . We haven't set the date yet .,1
Ten hour car ride home,1
A girlfriend ended our relationship in an abrupt and unexpected manner.,0
They both just talk about how great they are all the time .,3
These wonderful things are the things we remember all through our lives.,1
Another great day - feeling like Christmas is nearly with us,1
"By comparison , she felt drained and despondent .",0
I just went Ham on these people just for texting me ...i need management,3
Unexpected finger prick at the doctors #ouchieee,5
getting to talk about lady gaga to someone who actually cares...,1
wait omg,5
second time going to  second time missing the band i most wanted to see.,0
"I feel devastated and it is much worse for my poor mother . """,0
always adore you,2
Really wishing I didn't leave my head phones at home,1
Work today Thursday and Friday.,1
Slightly excited about tasting (read - drinking) wine at Casa Del @jkmarnie on Friday!,1
Finals...packing...moving out...goodbyes...,0
Pizza man suspending presadenticail& surprise # he fuckin sexual assultar,5
Oh god... make the new Xbox interface go away!!  #iwillbefineinafewminutestobehonest,4
En route vers Heathrow...mais je ne connais toujours pas la destination finale #bigannif,5
Me pa heeft mij en ik me pa gaan gewoon ruilen,5
@Trip_Threat there has been no snow.. This snow dance does not work :'(,0
"I don't need your help , jerk .",3
i admire this,2
Sometimes you trick yourself into believing things will change.,5
Being insulted by my roommate.,3
Okay awesome! I got my brother hooked on Snow White! :),1
"@lowerbodyinjury Fair enough, tbh I don't really run shit.....",5
I cannot wait to buy presents for everyone!!!!!!,1
"OH, even better... Just remembered I have a test and essay tomorrow in APUSH.",1
Time for bed before a big day of packing/moving and yet more packing,1
"Do the thing you most, and the death of fear is certain. #MarkTwain",4
Big Easy Grill in my belly  #huzzah,1
"«@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less»",4
This boy won't reply to me.,3
Mr. Mango's workout are  gunna be sore for a week after today.,1
"I can wait , but my toothache can't !",3
"Literally hating everything at work right now, only 4.5 more hours",1
still anxious,4
@arthursporken Nog ff en dan wordt t grote mysterie ontrafeld !,5
I love seeing all the Christmas lights:),1
I have a feeling...could be the end of our group,0
Despite our good performance and excellent results the management refused to meet our demands.,3
"How do you do , Ms . Yang.You speak very good English .",1
@lindsay_mathers yes please enjoy Thanksgiving &amp; black friday,5
Always tired in winter.. Must be the darkness,0
I love surprising people....,1
"A drunken friend of mine was beating up another friend, who was also drunk.",3
ill be working from 9pm-6am on black Friday,1
When the time came for me to see dead bodies and to operate on them.,4
a bit dreading,4
It's sad u know when two people break up when both their profile pics change,0
i feel blue,0
yaaaaaay! All trains on northern line are kaaaaaaak late.,1
Not excited about 4 hours of work then a Buddhism presentation #justwanttorelax,1
Tomorrow is going to be a  kind of day. #finals #consumerbehavior,1
Commentator hasn't picked up on Giggs second time throwing someone to the floor,5
Ms. Tisue had a dog named Rasta. Hahahaha,5
Wheeew making another cd for my trio home tomorrow night!,1
i feel apprehensive,4
It is time to bring out the Relient K Christmas albums.,1
Never knew HARVARD college Basketball would be Ranked in top 25 big,5
Thought i had hours left to sleep my alarm went off,5
Found money on the road and returned it to the owner through police.,1
Looks like ill be single forrr life #singlegirlprobz,1
"Packed lunch for a long day at the dirty, dirty, dirty library #nohope",0
Scratch movie night plans.. have to go babysit all night!,1
My worst is not having a future...and I fear the future of our country,4
Nooooo! My dad turned off the internet so I can't listen to band music! #bandgeekproblems,0
Goin' to see my boys at the tip off classic....then Christmas shopping,1
"@JChrist3831 that song is my life... I love him, but only on my own.",0
When I first sat for an entrance examination.,4
i feel pleased,1
second blatter infection in the past half of a year.,1
My mom just said that the Thurmans are coming over Friday night,1
I think someone is stalking me .,4
So do we stay friends forever?,4
"Craig Mabbitt is my idol, but he ruined Escape The Fate.",0
I'm Ready To Get In The Weight Room. Needa release some,3
melancholy as always,0
"It felt really good. you know the idea Jesus first Yourself last, Others in between",1
Love hate relationship,1
A relative died.,4
Great . I just got back from a week's vacation in Thailand .,1
Hate some people. It amazes me how many faces people can have.  :/,3
What is the weather like in Washington at this time of this year ?,1
Bk...! It's okay doesn't compare to  wedding practice then wedding shower tonight. !!,1
Was craving some Buddy's pizza but there was an hour wait ...ended up at JAlexanders,0
@buckhollywood &quot;who are you wearing&quot; is Lame!! I prefer &quot;are you wearing underwear??&quot; !!,5
Doctor McCann turned an exasperated face away and addressed himself to Peg .,3
very upset,0
getting ready for work then working till 3:30,1
kinda alarmed,4
@Hillmonious sounds solid :p that's a good movie :D and u just broke my heart,0
Strictly avoid frightening ideas,4
26 subscribers from 1300 on youtube. o_O too bad i don't upload anymore :(,0
finally ecstatic,1
Fuck this bs wait. Now I'm pissed off.,3
i feel elated,1
Brother is leaving with my cutest niece ever. #Gordons,0
I want to love you! Why won't you accept my love????,0
"Please, PLEASE do not chew gum while you're teaching. I'm literally about to be sick.",3
Really need to sort my sleeping pattern out. Gonna be a zombie tomorrow,1
Towards wife's laziness in not performing her usual duties because of television watching.,3
so angry,3
Am A Frustrated Kid That's Why Am Easily Pissed Off   #FuckTheWorld,3
It was when my friend had stolen my money (K10) and had disappeared.,3
About to decorate the Christmas Tree (: ,1
"I had to move it , so that I can get my bike through .",0
Party cut short... We felt like baba was passing judgement on us,0
my computer just crashed again for the third time today !,3
looks like it's gonna be another late night of homework and no sleep,1
Just bought the 'Elf' Blu-Ray! I am sooooooo happy!    #peaceonearth,1
@albihonest @ashleybmarc @Same_Ol @LMWrites ALBINISM is the saddest thing since spectacular offered a grinding competition....,0
really amazing,1
What a pity ! I missed it again .,0
It was a great idea to spend a day watching a game .,1
I'm sorry . I thought this was our stop .,0
i angry you,3
so bitter,3
As she gazed at it she became embarrassed .,0
"@fev_rides_again And week, for you likewise! My 2b in touch!",1
i resentful this,3
Extra celebrations in order this weekend. One month since celebrity elopement with @GinoTheFilipino!,5
I noticed that i laugh simultaneously w/ @kimwalkersmith when I sing along to  .........#AWESOME,1
Unfortunately the @wetnwildbeauty I &lt;3 Matte palette is nowhere to be found!!,0
@erin50michael don't worry. I'm good! Just carless,0
Sitting in my room eating cool whip :p...going to see the fan later,1
my mom told me it was family night #sarcastic,5
i feel wonderful,1
Cheer Competition is in 1 week.,1
Finals week = lots of time with friends!,1
"Tech is as invigorating as ever, @_Ryaann is near asleep  #Boredom",0
"Also, someone took down the Swanson Pyramid of Greatness that was in the lab.",0
@LFPFantasy_Mike So basically we're settling on the fact he's not going to.,0
really devastated,0
"Ah yes, now that 2.30am sleep time is starting to kick in.",1
im fuming,3
When my father married a certain lady. The reception was held at Kasungu town Hall.,1
Listening to Jackson 5 xmas songs! Filled with  and for this #merry christmas season :),1
I was sad when I saw that a beautiful girl was not attainable.,0
feeling excited,1
When @EdgarGtzSo's phone dies... and you're super duper bored..,0
My mother in law slept in my bed.,3
"Sorry , sir , we are having a sale now .",0
To start my weekend I have to spend an hour in the mercy parking lot,1
Do you guys do anything special ?,1
"` It was a sort of excitement to him . """,1
FUCKING STUPID ASS AFTER EFFECTS NOT RESPONDING &  #hp,3
4 hours of rape today! -_-,1
At my grandparents surprise anniversary party!,5
just feel unhappy,0
Monday... or the night I have chosen to reset my mobile,1
just feel hopeless,0
Still sick!!! basically slept in the bathroom! And I didn't even drink,0
