text,label
I've been chosen to plan the next family reunion .,1
@Baysidette @v_reyes @yankeecremoso big ass regalo on her back,5
And now I must begin Christmas shopping...,1
feeling nervous,4
im glad,1
Ice cream pie!!!,1
love being the only college student home in Greenwood,0
Merci à la vie!,1
My friend started to misunderstand and hurt me.,4
"&quot;It's a slow contradiction, it's beauty in a vase&quot; @jonforeman",1
adore you,2
i am scared,4
I'm sorry to have bothered you .,0
So wants to hit up Walden Galleria for Black Friday,0
Amir had his first comment at Valiant today!!,5
Endure for the Night! cometh in the morning,1
im anxious,4
adore this,2
Is it a horror movie ?,4
enraged,3
im frightened,4
When my son was born.,1
Absolutely not ! I'm not a thief .,3
feeling lonely,0
He was furious with me for ringing him .,3
The loss of my mother.,0
Starting the day right and watching the Macy's Thanksgiving Parade!!!!!!!!!!!!!,1
im frustrated,3
fan-fucking-tastic...crippled once again,1
taken aback,5
Elementary school trip tomorrow...,1
Oh early morning preachings by my father,1
glad,1
unhappy,0
Not gonna lie... Some people's morals &amp; values completely me...,3
"Will Reseda riot after @NickJacksonYB &amp; I win, tomorrow?",4
Standing in the freezing cold,1
Lots of people are mistaken between and #conscience!,4
I so don't feel good :(,0
When I knew about my first job.,1
amazed,5
@briehaner I miss your pretty face,0
"Very well , consider me gone .",3
Listen to your but don't obey it. Seth Godin,4
Work til close. Gonna be a busy night.,1
Playing video games at my apartment.,1
sorrowful,0
im furious,3
Conner is still furious about losing Tuesday 's protest .,3
im unhappy,0
enamored,2
i hate you,3
En we zitten weer in de bus! Wat een vreugd!,1
"Well , I wish you luck here .",1
Eagle madness tonight. Have to be there by 4.,1
"Birthday dinner and my family is talking about politics, loudly.",1
@iHoldDownBoogie Lol Have No DRoss Is Here! (Hero Voice),4
"There was dismay on her face , now .",4
My hair is going to freeze this morning,1
Wrestling tournament tomorrow what a,1
my niece bad as shit .,1
Insulted for no reason.,3
bitter,3
dreading,4
Excited for wednesday.. People are in for a surprise :),5
sorrowful,0
really surprised,5
@FlirtatiousJuju startin yah work late young lady. Lmfao.,0
pissed off,3
so scared,4
When there is danger nearby.,4
really surprised,5
There was an anguished cry from the tub .,0
milk is starting 2 taste weird &lt;/3,0
totally shocked,5
alarmed,4
When the contract about my shop was signed.,1
Mummy is tutoring Aunty in &quot;Being a Nazi parent 101&quot;.,1
loving it,2
You are really tough . You got a deal .,0
im panicking,4
Every day is like a game call it factor,4
resentful,3
Don't wanna go sing today &  #ILovedSinging #SoManyHashTags !!!,0
You should feel shameful for your behavior .,3
Grateful for the sudden ability to make an amazing omelette!,5
When my daughter was born.,1
im heartbroken,0
Breaking Dawn with my sister and her friends :) #littlesarcasm,1
seething,3
Rollin on offense this drive then a bad f'n call!,3
Don't feel good &amp; can't sleep #badnight,1
i love her,2
im mad,3
"I'm sorry , this is our rock bottom price .",0
weird Vela scored today and it wasn't a chip,5
Last minute grocery shopping with mom......,1
very worried,4
I love a good surprise in the morning!!,5
love this,2
Ben wel trots dat ik ben begonnen met,5
im speechless,5
I simply can't bear your barbaric behavior .,3
i adore it,2
worried,4
feeling sad,0
Developing Browne Sugas film today,5
Watching &quot;Breakfast at Tiffany's&quot; makes me miss NYC...... #homesick,0
im smitten,2
"i really need to start unfollowing people, people meeee",3
im surprised,5
I already had that idea .,0
such a good plan fucked up #dontgiveadung #vball,3
This Dentist appointment is gonna be an hour long..,1
I'm so honored that you thought to ask me .,1
really surprised,5
The post office.Sorry . I ’ m not sure .,0
so sad,0
I wanted to express my fear and my horror .,4
What did you think you were doing ?,3
When I forgot the lyrics during a song contest.,0
When did you learn to dance ?,1
Rainy Mondays in November...brrrrrrr &amp; curiously beautiful.,1
mentor training every Wednesday for the next month.,1
terrified,4
Biggest Strike across the UK... i'm crying tears of :'D,1
Gut wrenching pain. Please don't let it be true,4
@AJaClay it's cold as shit right now. No snow yet,5
overjoyed,1
just got fucking rinsed at parents evening,1
2 hour Humanities Core Review Sesh....,1
It was really an exciting moment .,1
@EdMatts I smell now.  Market is in regret.,4
Real housewives of Orange County is back!,1
im down,0
im terrified,4
Harry Potter is recorded.,1
great bball practice due too,3
Small talk is a bi,4
very worried,4
im thrilled,1
Long weekend ahead.,1
Homemade tomato soup with fresh mozzarella melted over top.,1
so happy,1
Mom ! That is so unfair !,3
When my mother kept me in leading-strings.,3
affectionate,2
@TheTwitSmith vet mooie surprise! ha ha leuk! Happy Sinterklaas!,5
Up and eating lunch in the caf.,1
My dad ended up being at the lake house,5
Jane was in a state of high excitement .,1
stunned,5
"Manchester United eliminated in the Champions League, woaw #manu #cl",5
i am scared,4
livid,3
A man robbed me today .,3
Watch for  in your inbox  morning.  Big  in store!,5
im hopeless,0
Fuquay parade!! time to perform some happines!! :),1
"Oh , that ’ s very sad .",0
Strictly avoid frightening ideas,4
Scraping the ice off the windows at half five.,1
"Eating alone, this is big step for me #stillhiding",4
incredible,5
going to school early today. -.-,1
i love you,2
Finding out that I can go to your English lectures.,1
I miss the old Cartoon Network and Nickelodeon........,0
They were young but they walked bent in sorrow .,0
The pole of light outside my window is shaking violently.,4
Early christmas presents...,1
I often feel so tired .,0
i love it,2
When a guy chased me when I was out jogging.,4
"Day off work, might have to start decorating my bathroom.",1
@anivead Tomorrow? BSC. Flowers. Cousin's place. Necklace. Card. Message. Plan.,5
I'm sorry .,0
Daily freak out. Several hours early.,1
feeling happy,1
Ughhhh. Time to go to the hellhole until five o'clock.,1
Thankful for breakfast visit with @emleefaye!,5
The death of an animal we had reared.,0
im pleased,1
ManU out of League Cup by Cristal Palace... reaching semis!!!!,5
@russellmaddy harris teeter coming back from potomac....you weren't there,0
i am afraid,4
Wat a sick shitty day! Literally!!,0
so anxious,4
I have a new born child.,1
"I am dismayed , but not surprised .",4
Lost all my txts from my fiance'....Damn phone! :(,0
@kg_fme DAMN SUMBODY FULL OF MUST B NICE F.M.E.,1
cool. got my phone taken away and can't see Michael.,3
Had no idea it was going to snow today,5
Power outage at work ... win,5
@KaylaCourtney we should do a disposable cam night  #yum #hashtag,5
Gay guy fight in the hallway win,5
Country and Western is suitable for calming an agitated animal,4
O'Neal seemed miffed by the whole affair .,3
Day time robbery of our house.,0
besotted,2
"Well , it was nice meeting you .",1
oh my god,5
Getting my acceptance letter from CAL.,1
I am afraid before an exam or colloquium.,4
@SparklyBlues77 out on friday then it's a weekend of study.......,1
When a friend of mine told me a horror story.,4
Have to finish Christmas shopping  ugh...,1
It makes me sick .,3
In convent garden having a nice glass of rose,1
feeling afraid,4
EXAM... EXAM... EXAM...,3
When someone took my pen away.,3
My lip ring fell out,3
Irina hung up in exasperation .,3
@Ghaliia but u dont wana touch my beautiful dog,3
Hump day tomorrow!,1
I feel so sad with Marie gone .,0
Dance practice for 4 hours..,1
Wachten op pap en dan richting laura,5
When my honest intentions were marred by another's jealousy.,0
People what they don't Understand. But I Understand Fear.-Copyrights k.ford,4
"sliced my finger with a knife,",1
“the world is mud-luscious and puddle-wonderful.”& e.e. cummings   #truth,1
pleased,1
spca tomorrow for community service..,1
Wow...  bomb! RT @100prayingwomen  is stolen by and Hate.,3
Dolores felt glum at the sight,0
i hate it,3
That first cup of coffee on a Sunday morning,1
Yes! People on my twitter who'll get my cartoon squees!,1
I just shit my pants. Pure 100% gravy.,1
"7-page essay, Jordanian Embassy, Soccer.",1
loving it,2
I have my Junior Meeting today,1
I hate days like today,0
frightened,4
nervous,4
"tax free round two,",1
Long day and i still have another class!,0
so excited,1
so excited,1
im smitten,2
lost my travel mug today,0
"hospital tomorrow morning, strapped with wires and on a treadmill",1
Best start this 50 mark history question,1
Yet again stupidly early for work,1
crazy about you,2
im annoyed,3
spooked,4
Feeling the birthday love! Thank you.,1
im pissed,3
i adore it,2
I'm loving my life the good and the bad,1
The dentist and orthodontist in one day..,1
might be a huge bruise forming on my forehead... :(,0
so happy,1
Having a Black Friday hangover..,1
Getting ready to hop on a plane,5
oh my god,5
incredible,5
Santa comes in t minus 24 days,1
When I damaged my wristwatch which I liked very much.,3
I was nearly knocked down while I was cycling.,4
im excited,1
joyful,1
9 hour shift tomorrow..,1
That sounds fine .,1
i am afraid,4
flabbergasted,5
"Her ladyship looked frightened , shocked .",4
"rehearsal from 5:45-8, and 2 essays to re-write today.",1
When my grandfather died.,0
I felt very happy when I won the football pools.,1
feeling scared,4
I had a terrible quarrel with my neighbor yesterday .,0
every boy in the basement has pink eye,1
spooked,4
O'Neal seemed miffed by the whole affair .,3
Driving in circles with my boyfriend around providence and Pawtucket,1
Most of my friends left and tomorrow is my birthday.,0
Wish I could tweet what I'm feeling....summary:,0
It's midnight! CHRISTMAS MUSIC IS A GO!,1
When a close relative is treated badly.,3
really surprised,5
Going to CAL not knowing anyone.,4
"leads to #anger, anger leads to #hate hate #suffering",4
so excited,1
"Fear will always haunt me, but hope will always conquer.",4
ecstatic,1
Emily could see his puzzlement .,5
i needa change all my TI backgrounds..sigh...lol,0
Study grind for calculus starts tomorrow!!,1
im glad,1
maka-urgent naman tong client oh.. DECEMBER 1?!,5
Sound system for a wedding,1
love you,2
what,5
That's all right .,0
"@Khleo_T wow that is a lot, no peanut butter",0
But have 2 - hour journey .,3
my love,2
Drogen en schilderen en Label maken voor amber,5
Ex stalker is back in town...,1
"Time to head to class,",1
@l_kesler  im bout to head back up there too,1
Why do girls die there hair so blonde its white,3
so happy,1
My mono test came back positive.,1
feeling depressed,0
what,5
Thinking about death when walking alone at night.,4
@Naughty_Virgin … et t'as pas encore tout vu !!!,5
But she took her luggage away with her .,4
I'll get my result of high school.,4
Failing an examination.,0
factor is coming back to TV! Guilty pleasure of mine,4
i am afraid,4
"Happy Mother's Day to you , Mum !",1
i am scared,4
im astonished,5
im smitten,2
feeling affection,2
i hate this,3
Deep down I get more and more frightened .,4
i cried,0
OH at bed bath and beyond: keurig has Starbucks coffee,1
amazed,5
"Hey @gdungan3008, care to explain this Turner Gill fella?",0
Shaping up to be an awful day. Time for work.,1
I hate when u don't show up,0
party bus for da birthday girl @k_waltz13 !!!! !!,5
3  assignments due in an hour and a half #wastetimetweetingaboutit,5
